Make,Model,Year,Transmission,Engine,Electrical,Brakes,Structural,HVAC,Amount
Chevrolet,Silverado 1500,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9000
Chevrolet,Silverado 1500,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Nissan,Titan 2WD,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5750
GMC,Sierra 2500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Dodge Ram,Ram ProMaster,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8200
Dodge Ram,Ram 2500 Big Horn,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Buick,Encore GX,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Blazer,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5500
Chevrolet,Trax,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Genesis,GV70,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Ford,Explorer,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Jeep,Grand Cherokee,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11500
Land Rover,Range Rover,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Ford,F-150,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,18000
Ford,Expedition,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Chrysler,Pacifica,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Kia,Sorento,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9750
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Nissan,Rogue,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Dodge,Durango,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
GMC,Sierra,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Traverse,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7250
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12750
Audi,SQ5.3.0TQ,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Ford,Truck Ranger,2021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5500
Hyundai,Sonata,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
GMC,Acadia,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Jeep,Wagoneer,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13500
Jeep,Grand Cherokee,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10500
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Dodge Ram,RAM 2500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,12500
Chevrolet,Silverado,2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3000
Kia,Forte,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4500
Chevrolet,Silverado,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Jeep,Wrangler,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10500
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Cadillac,CT5,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5500
Chevrolet,Camaro,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5000
Mercedes-Benz,GLB 250W4,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 2500,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Nissan,Rogue,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5500
Chevrolet,Traverse,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Jeep,Compass,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6500
Chevrolet,Tahoe,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Chrysler,Pacifica,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
Chevrolet,Tahoe,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Sierra 3500,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Jeep,Compass,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5800
Hyundai,Sonata,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2200
Ford,F-150,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12500
GMC,Sierra 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Chevrolet,Tahoe,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Dodge Ram,Ram 3500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6000
GMC,Yukon XL,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Hyundai,Palisade,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4800
Ford,F-150,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Dodge Ram,Ram 3500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21500
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Ford,F-150,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Infiniti,QX50,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Porsche,Macan,2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5000
Buick,Encore,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Chevrolet,Silverado 1500,2018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Dodge Ram,Ram 1500,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9000
Ford,Mustang,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12000
Jeep,Wrangler,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 2500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12000
GMC,Sierra 2500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
Jeep,Gladiator,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
Dodge,Charger,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10500
GMC,Sierra 1500,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
GMC,Sierra 2500HD,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8000
Hyundai,Santa Fe,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1500
GMC,Yukon XL,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Hyundai,Sonata,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7200
Toyota,Camry,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Dodge Ram,Ram 1500,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Land Rover,Range Rover Velar,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Ford,F-150,2018,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Ford,Escape,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2000
Chevrolet,Camaro,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13000
Jeep,Wagoneer,2022,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11500
Dodge,Durango,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Ford,Edge,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Kia,Sorento,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5000
Chevrolet,Corvette,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15000
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Ford,F-150,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Silverado 3500HD,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado 1500,2019,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5750
Jeep,Wagoneer,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Dodge Ram,Ram 3500,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Nissan,Rogue,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4750
Ford,F-150,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Mitsubishi,Outlander,2022,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7000
Jeep,Wrangler Unlimited,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13000
Chevrolet,Colorado,2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6000
Honda,CR-V,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3750
GMC,Acadia,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Lincoln,Aviator,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11000
Nissan,Rogue,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Blazer,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13000
Dodge Ram,Ram 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,9500
Cadillac,Escalade,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Cadillac,Escalade,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Dodge Ram,RAM 5500,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Nissan,Frontier,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Silverado 1500,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Jeep,Grand Cherokee,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Silverado 1500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Jeep,Renegade,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13000
Chevrolet,Silverado 1500,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Colorado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Hyundai,Tucson,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Ford,Mustang,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado 1500,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Dodge,Challenger,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8500
Chevrolet,Traverse,2022,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7000
Ford,F-150,2019,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7500
Hyundai,Tucson Hybrid,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4000
Dodge Ram,Ram 1500,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11500
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Dodge Ram,Ram 1500,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11000
Dodge,Durango,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1500
Ford,Bronco Sport,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
Ford,Mustang,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7500
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
NIssan,Altima,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
NIssan,Altima,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Chevrolet,Corvette,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Genesis,G70,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Volkswagen,ID.4,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7500
GMC,Sierra,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Ford,F-150,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Express Cargo,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
Ford,F-350,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Trailblazer,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Jeep,Grand Cherokee,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8700
Kia,Sorento,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7500
Cadillac,Escalade,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Tesla,Model X,2019,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado 1500,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Jeep,Gladiator,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Hyundai,Santa Fe,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Jeep,Cherokee,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12000
Genesis,GV80,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Jeep,Gladiator,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Equinox,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Tahoe,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,17000
Hyundai,Santa Fe,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
GMC,Acadia,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12000
GMC,Sierra 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Ford,Maverick Hybrid,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Traverse,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Ford,F-150,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7800
Ford,F-150,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4200
Chevrolet,Bolt EUV,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Dodge Ram,Hornet GT,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Jeep,Wrangler Unlimited,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10500
Dodge,Hornet,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Ford,Explorer,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Silverado 1500 LTD,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Hyundai,Tucson,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Ford,Explorer,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
GMC,Sierra,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6500
Ford,F-150,2018,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Dodge Ram,Ram 3500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Dodge Ram,Ram 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Colorado,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Colorado,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Dodge Ram,Ram 1500,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13500
Nissan,Rogue,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6000
Kia,Sorento,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Ford,F-150,2020,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7500
Ford,Explorer,2023,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7500
Chevrolet,Tahoe,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Cadillac,CT4,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Jeep,Grand Wagoneer,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
Jeep,Renegade,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6800
GMC,Sierra 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
GMC,Acadia,2020,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5500
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado 1500 LTD,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Dodge Ram,Ram 3500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11750
Nissan,Pathfinder,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado 1500,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
Ford,Explorer,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
Ford,F-150,2018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Dodge Ram,Ram 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Honda,Civic,2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7000
Dodge Ram,Ram 3500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Dodge,Challenger,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7500
Dodge Ram,Ram 3500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13750
Dodge Ram,RAM 2500,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Ford,Bronco,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Dodge Ram,Ram 3500,2022,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Ford,Explorer,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13500
Chevrolet,Tahoe,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7500
Chevrolet,Silverado 1500,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8350
Jeep,Gladiator,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
GMC,Yukon XL,2023,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,15000
Ford,F-150,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13000
Kia,Sportage,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Ford,Expedition,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Kia,Optima,2019,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado 1500,2023,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,8200
GMC,Sierra 1500,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8200
GMC,Sierra,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Jaguar,F-Pace,2019,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Chevrolet,Silverado 1500,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3500
Ford,Expedition,2021,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Lincoln,Navigator,2018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Sierra 1500,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4500
Chevrolet,Silverado,2020,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4500
Jeep,Grand Cherokee,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
Nissan,Rogue,2023,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4250
Kia,Forte,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Ford,Explorer,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2500
Chevrolet,Equinox,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8200
Nissan,Titan,2021,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6750
Chevrolet,Colorado,2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3500
Ford,F-150,2020,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado 1500,2020,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Silverado 1500,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9600
GMC,Yukon XL,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4000
Dodge Ram,RAM 2500,2021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8000
Chevrolet,Silverado,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado 2500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Dodge,Challenger,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9250
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Dodge Ram,Ram 1500 Classic,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
Jeep,Gladiator,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11000
Buick,Enclave,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4200
GMC,Sierra 1500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5500
Chevrolet,Silverado 2500HD,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Dodge,Charger,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9500
Dodge Ram,Ram ProMaster,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Jeep,Wrangler,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Equinox,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Ford,Explorer,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4500
Ford,F-150,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9500
Kia,Forte,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Ford,Escape,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2500
GMC,Sierra 3500HD,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Tahoe,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
GMC,Sierra 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7500
Lincoln,Aviator,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Infiniti,Q60,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado,2023,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,9000
GMC,Sierra,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado 1500,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13000
Toyota,Tundra 2WD,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Dodge Ram,RAM 2500,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Honda,Odyssey Touring,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Tahoe,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Traverse,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Lincoln,Navigator,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Jeep,Grand Cherokee,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Chevrolet,Equinox,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Suburban,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8200
Ford,F-150,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Dodge Ram,RAM 2500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7200
Ford,F-150,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3500
Jeep,Grand Cherokee,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6000
Dodge Ram,RAM 2500,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26000
Dodge,Charger,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5000
Jeep,Wrangler,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11500
Dodge Ram,Ram 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10500
Dodge Ram,Ram 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Nissan,Rogue,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3750
Ford,Ranger,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
Kia,Sorento,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
GMC,Sierra 1500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
